PYROEXPORT HEADER
RootFile,/Users/hperrey/TaggedNeutrons/Data/Data642.root
HistTitle,TDC c1_5_3
XAxis,
YAxis,
NBins,2048
DATA
lower bin edge,bin content,bin error
95.0,3.0,1.7320508075688772
96.0,1.0,1.0
97.0,4.0,2.0
98.0,2.0,1.4142135623730951
99.0,4.0,2.0
100.0,1.0,1.0
101.0,5.0,2.23606797749979
102.0,5.0,2.23606797749979
103.0,3.0,1.7320508075688772
104.0,4.0,2.0
105.0,5.0,2.23606797749979
106.0,3.0,1.7320508075688772
107.0,6.0,2.449489742783178
108.0,3.0,1.7320508075688772
109.0,4.0,2.0
110.0,3.0,1.7320508075688772
111.0,3.0,1.7320508075688772
112.0,1.0,1.0
113.0,3.0,1.7320508075688772
114.0,2.0,1.4142135623730951
115.0,2.0,1.4142135623730951
116.0,0.0,0.0
117.0,2.0,1.4142135623730951
118.0,2.0,1.4142135623730951
119.0,4.0,2.0
120.0,4.0,2.0
121.0,3.0,1.7320508075688772
122.0,1.0,1.0
123.0,3.0,1.7320508075688772
124.0,2.0,1.4142135623730951
125.0,3.0,1.7320508075688772
126.0,3.0,1.7320508075688772
127.0,3.0,1.7320508075688772
128.0,1.0,1.0
129.0,2.0,1.4142135623730951
130.0,6.0,2.449489742783178
131.0,2.0,1.4142135623730951
132.0,3.0,1.7320508075688772
133.0,5.0,2.23606797749979
134.0,4.0,2.0
135.0,3.0,1.7320508075688772
136.0,4.0,2.0
137.0,5.0,2.23606797749979
138.0,3.0,1.7320508075688772
139.0,3.0,1.7320508075688772
140.0,4.0,2.0
141.0,2.0,1.4142135623730951
142.0,3.0,1.7320508075688772
143.0,2.0,1.4142135623730951
144.0,2.0,1.4142135623730951
145.0,5.0,2.23606797749979
146.0,0.0,0.0
147.0,7.0,2.6457513110645907
148.0,2.0,1.4142135623730951
149.0,1.0,1.0
150.0,2.0,1.4142135623730951
151.0,3.0,1.7320508075688772
152.0,2.0,1.4142135623730951
153.0,6.0,2.449489742783178
154.0,2.0,1.4142135623730951
155.0,4.0,2.0
156.0,3.0,1.7320508075688772
157.0,5.0,2.23606797749979
158.0,1.0,1.0
159.0,5.0,2.23606797749979
160.0,2.0,1.4142135623730951
161.0,2.0,1.4142135623730951
162.0,1.0,1.0
163.0,3.0,1.7320508075688772
164.0,4.0,2.0
165.0,1.0,1.0
166.0,5.0,2.23606797749979
167.0,4.0,2.0
168.0,3.0,1.7320508075688772
169.0,2.0,1.4142135623730951
170.0,3.0,1.7320508075688772
171.0,6.0,2.449489742783178
172.0,1.0,1.0
173.0,5.0,2.23606797749979
174.0,3.0,1.7320508075688772
175.0,3.0,1.7320508075688772
176.0,4.0,2.0
177.0,3.0,1.7320508075688772
178.0,2.0,1.4142135623730951
179.0,6.0,2.449489742783178
180.0,3.0,1.7320508075688772
181.0,2.0,1.4142135623730951
182.0,3.0,1.7320508075688772
183.0,7.0,2.6457513110645907
184.0,2.0,1.4142135623730951
185.0,2.0,1.4142135623730951
186.0,1.0,1.0
187.0,2.0,1.4142135623730951
188.0,5.0,2.23606797749979
189.0,1.0,1.0
190.0,3.0,1.7320508075688772
191.0,2.0,1.4142135623730951
192.0,5.0,2.23606797749979
193.0,5.0,2.23606797749979
194.0,4.0,2.0
195.0,3.0,1.7320508075688772
196.0,2.0,1.4142135623730951
197.0,1.0,1.0
198.0,1.0,1.0
199.0,3.0,1.7320508075688772
200.0,2.0,1.4142135623730951
201.0,7.0,2.6457513110645907
202.0,2.0,1.4142135623730951
203.0,1.0,1.0
204.0,4.0,2.0
205.0,5.0,2.23606797749979
206.0,1.0,1.0
207.0,1.0,1.0
208.0,2.0,1.4142135623730951
209.0,2.0,1.4142135623730951
210.0,1.0,1.0
211.0,4.0,2.0
212.0,1.0,1.0
213.0,3.0,1.7320508075688772
214.0,4.0,2.0
215.0,2.0,1.4142135623730951
216.0,0.0,0.0
217.0,2.0,1.4142135623730951
218.0,3.0,1.7320508075688772
219.0,4.0,2.0
220.0,3.0,1.7320508075688772
221.0,2.0,1.4142135623730951
222.0,2.0,1.4142135623730951
223.0,8.0,2.8284271247461903
224.0,6.0,2.449489742783178
225.0,1.0,1.0
226.0,5.0,2.23606797749979
227.0,7.0,2.6457513110645907
228.0,1.0,1.0
229.0,4.0,2.0
230.0,2.0,1.4142135623730951
231.0,5.0,2.23606797749979
232.0,2.0,1.4142135623730951
233.0,5.0,2.23606797749979
234.0,1.0,1.0
235.0,3.0,1.7320508075688772
236.0,2.0,1.4142135623730951
237.0,3.0,1.7320508075688772
238.0,6.0,2.449489742783178
239.0,5.0,2.23606797749979
240.0,1.0,1.0
241.0,2.0,1.4142135623730951
242.0,4.0,2.0
243.0,7.0,2.6457513110645907
244.0,3.0,1.7320508075688772
245.0,1.0,1.0
246.0,1.0,1.0
247.0,3.0,1.7320508075688772
248.0,1.0,1.0
249.0,2.0,1.4142135623730951
250.0,2.0,1.4142135623730951
251.0,1.0,1.0
252.0,4.0,2.0
253.0,2.0,1.4142135623730951
254.0,2.0,1.4142135623730951
255.0,4.0,2.0
256.0,3.0,1.7320508075688772
257.0,1.0,1.0
258.0,1.0,1.0
259.0,2.0,1.4142135623730951
260.0,3.0,1.7320508075688772
261.0,3.0,1.7320508075688772
262.0,4.0,2.0
263.0,2.0,1.4142135623730951
264.0,5.0,2.23606797749979
265.0,3.0,1.7320508075688772
266.0,1.0,1.0
267.0,3.0,1.7320508075688772
268.0,2.0,1.4142135623730951
269.0,3.0,1.7320508075688772
270.0,7.0,2.6457513110645907
271.0,5.0,2.23606797749979
272.0,2.0,1.4142135623730951
273.0,3.0,1.7320508075688772
274.0,5.0,2.23606797749979
275.0,4.0,2.0
276.0,1.0,1.0
277.0,4.0,2.0
278.0,3.0,1.7320508075688772
279.0,5.0,2.23606797749979
280.0,2.0,1.4142135623730951
281.0,2.0,1.4142135623730951
282.0,5.0,2.23606797749979
283.0,1.0,1.0
284.0,2.0,1.4142135623730951
285.0,0.0,0.0
286.0,2.0,1.4142135623730951
287.0,5.0,2.23606797749979
288.0,1.0,1.0
289.0,2.0,1.4142135623730951
290.0,3.0,1.7320508075688772
291.0,2.0,1.4142135623730951
292.0,3.0,1.7320508075688772
293.0,8.0,2.8284271247461903
294.0,3.0,1.7320508075688772
295.0,2.0,1.4142135623730951
296.0,0.0,0.0
297.0,3.0,1.7320508075688772
298.0,2.0,1.4142135623730951
299.0,4.0,2.0
300.0,4.0,2.0
301.0,3.0,1.7320508075688772
302.0,4.0,2.0
303.0,5.0,2.23606797749979
304.0,2.0,1.4142135623730951
305.0,4.0,2.0
306.0,3.0,1.7320508075688772
307.0,1.0,1.0
308.0,3.0,1.7320508075688772
309.0,2.0,1.4142135623730951
310.0,0.0,0.0
311.0,5.0,2.23606797749979
312.0,1.0,1.0
313.0,6.0,2.449489742783178
314.0,3.0,1.7320508075688772
315.0,5.0,2.23606797749979
316.0,2.0,1.4142135623730951
317.0,5.0,2.23606797749979
318.0,7.0,2.6457513110645907
319.0,4.0,2.0
320.0,7.0,2.6457513110645907
321.0,3.0,1.7320508075688772
322.0,2.0,1.4142135623730951
323.0,2.0,1.4142135623730951
324.0,4.0,2.0
325.0,2.0,1.4142135623730951
326.0,5.0,2.23606797749979
327.0,2.0,1.4142135623730951
328.0,2.0,1.4142135623730951
329.0,2.0,1.4142135623730951
330.0,2.0,1.4142135623730951
331.0,3.0,1.7320508075688772
332.0,3.0,1.7320508075688772
333.0,0.0,0.0
334.0,0.0,0.0
335.0,2.0,1.4142135623730951
336.0,3.0,1.7320508075688772
337.0,6.0,2.449489742783178
338.0,1.0,1.0
339.0,1.0,1.0
340.0,3.0,1.7320508075688772
341.0,5.0,2.23606797749979
342.0,3.0,1.7320508075688772
343.0,5.0,2.23606797749979
344.0,1.0,1.0
345.0,3.0,1.7320508075688772
346.0,1.0,1.0
347.0,3.0,1.7320508075688772
348.0,3.0,1.7320508075688772
349.0,1.0,1.0
350.0,5.0,2.23606797749979
351.0,5.0,2.23606797749979
352.0,3.0,1.7320508075688772
353.0,2.0,1.4142135623730951
354.0,3.0,1.7320508075688772
355.0,3.0,1.7320508075688772
356.0,4.0,2.0
357.0,2.0,1.4142135623730951
358.0,2.0,1.4142135623730951
359.0,4.0,2.0
360.0,3.0,1.7320508075688772
361.0,0.0,0.0
362.0,0.0,0.0
363.0,1.0,1.0
364.0,4.0,2.0
365.0,3.0,1.7320508075688772
366.0,6.0,2.449489742783178
367.0,3.0,1.7320508075688772
368.0,0.0,0.0
369.0,1.0,1.0
370.0,1.0,1.0
371.0,1.0,1.0
372.0,4.0,2.0
373.0,1.0,1.0
374.0,3.0,1.7320508075688772
375.0,1.0,1.0
376.0,4.0,2.0
377.0,3.0,1.7320508075688772
378.0,4.0,2.0
379.0,2.0,1.4142135623730951
380.0,2.0,1.4142135623730951
381.0,2.0,1.4142135623730951
382.0,4.0,2.0
383.0,2.0,1.4142135623730951
384.0,0.0,0.0
385.0,3.0,1.7320508075688772
386.0,2.0,1.4142135623730951
387.0,2.0,1.4142135623730951
388.0,2.0,1.4142135623730951
389.0,1.0,1.0
390.0,1.0,1.0
391.0,2.0,1.4142135623730951
392.0,2.0,1.4142135623730951
393.0,0.0,0.0
394.0,2.0,1.4142135623730951
395.0,4.0,2.0
396.0,1.0,1.0
397.0,4.0,2.0
398.0,2.0,1.4142135623730951
399.0,4.0,2.0
400.0,0.0,0.0
401.0,3.0,1.7320508075688772
402.0,4.0,2.0
403.0,1.0,1.0
404.0,2.0,1.4142135623730951
405.0,2.0,1.4142135623730951
406.0,2.0,1.4142135623730951
407.0,5.0,2.23606797749979
408.0,6.0,2.449489742783178
409.0,2.0,1.4142135623730951
410.0,1.0,1.0
411.0,2.0,1.4142135623730951
412.0,2.0,1.4142135623730951
413.0,7.0,2.6457513110645907
414.0,1.0,1.0
415.0,5.0,2.23606797749979
416.0,1.0,1.0
417.0,2.0,1.4142135623730951
418.0,4.0,2.0
419.0,4.0,2.0
420.0,4.0,2.0
421.0,4.0,2.0
422.0,0.0,0.0
423.0,4.0,2.0
424.0,1.0,1.0
425.0,1.0,1.0
426.0,3.0,1.7320508075688772
427.0,2.0,1.4142135623730951
428.0,3.0,1.7320508075688772
429.0,3.0,1.7320508075688772
430.0,2.0,1.4142135623730951
431.0,1.0,1.0
432.0,1.0,1.0
433.0,5.0,2.23606797749979
434.0,5.0,2.23606797749979
435.0,0.0,0.0
436.0,3.0,1.7320508075688772
437.0,5.0,2.23606797749979
438.0,2.0,1.4142135623730951
439.0,1.0,1.0
440.0,3.0,1.7320508075688772
441.0,3.0,1.7320508075688772
442.0,1.0,1.0
443.0,4.0,2.0
444.0,5.0,2.23606797749979
445.0,2.0,1.4142135623730951
446.0,3.0,1.7320508075688772
447.0,3.0,1.7320508075688772
448.0,4.0,2.0
449.0,7.0,2.6457513110645907
450.0,4.0,2.0
451.0,1.0,1.0
452.0,4.0,2.0
453.0,6.0,2.449489742783178
454.0,4.0,2.0
455.0,4.0,2.0
456.0,2.0,1.4142135623730951
457.0,5.0,2.23606797749979
458.0,4.0,2.0
459.0,1.0,1.0
460.0,7.0,2.6457513110645907
461.0,3.0,1.7320508075688772
462.0,2.0,1.4142135623730951
463.0,3.0,1.7320508075688772
464.0,0.0,0.0
465.0,1.0,1.0
466.0,1.0,1.0
467.0,5.0,2.23606797749979
468.0,1.0,1.0
469.0,4.0,2.0
470.0,2.0,1.4142135623730951
471.0,4.0,2.0
472.0,8.0,2.8284271247461903
473.0,2.0,1.4142135623730951
474.0,5.0,2.23606797749979
475.0,3.0,1.7320508075688772
476.0,2.0,1.4142135623730951
477.0,7.0,2.6457513110645907
478.0,5.0,2.23606797749979
479.0,5.0,2.23606797749979
480.0,3.0,1.7320508075688772
481.0,5.0,2.23606797749979
482.0,3.0,1.7320508075688772
483.0,3.0,1.7320508075688772
484.0,2.0,1.4142135623730951
485.0,0.0,0.0
486.0,2.0,1.4142135623730951
487.0,1.0,1.0
488.0,4.0,2.0
489.0,0.0,0.0
490.0,1.0,1.0
491.0,5.0,2.23606797749979
492.0,4.0,2.0
493.0,7.0,2.6457513110645907
494.0,3.0,1.7320508075688772
495.0,4.0,2.0
496.0,6.0,2.449489742783178
497.0,4.0,2.0
498.0,4.0,2.0
499.0,4.0,2.0
500.0,5.0,2.23606797749979
501.0,4.0,2.0
502.0,4.0,2.0
503.0,1.0,1.0
504.0,4.0,2.0
505.0,4.0,2.0
506.0,1.0,1.0
507.0,1.0,1.0
508.0,1.0,1.0
509.0,2.0,1.4142135623730951
510.0,6.0,2.449489742783178
511.0,2.0,1.4142135623730951
512.0,0.0,0.0
513.0,3.0,1.7320508075688772
514.0,5.0,2.23606797749979
515.0,3.0,1.7320508075688772
516.0,1.0,1.0
517.0,2.0,1.4142135623730951
518.0,2.0,1.4142135623730951
519.0,2.0,1.4142135623730951
520.0,2.0,1.4142135623730951
521.0,3.0,1.7320508075688772
522.0,4.0,2.0
523.0,4.0,2.0
524.0,1.0,1.0
525.0,1.0,1.0
526.0,5.0,2.23606797749979
527.0,1.0,1.0
528.0,2.0,1.4142135623730951
529.0,2.0,1.4142135623730951
530.0,4.0,2.0
531.0,2.0,1.4142135623730951
532.0,2.0,1.4142135623730951
533.0,5.0,2.23606797749979
534.0,0.0,0.0
535.0,5.0,2.23606797749979
536.0,4.0,2.0
537.0,4.0,2.0
538.0,2.0,1.4142135623730951
539.0,3.0,1.7320508075688772
540.0,4.0,2.0
541.0,5.0,2.23606797749979
542.0,3.0,1.7320508075688772
543.0,2.0,1.4142135623730951
544.0,0.0,0.0
545.0,5.0,2.23606797749979
546.0,5.0,2.23606797749979
547.0,0.0,0.0
548.0,1.0,1.0
549.0,0.0,0.0
550.0,5.0,2.23606797749979
551.0,4.0,2.0
552.0,2.0,1.4142135623730951
553.0,4.0,2.0
554.0,5.0,2.23606797749979
555.0,4.0,2.0
556.0,3.0,1.7320508075688772
557.0,4.0,2.0
558.0,2.0,1.4142135623730951
559.0,6.0,2.449489742783178
560.0,2.0,1.4142135623730951
561.0,5.0,2.23606797749979
562.0,3.0,1.7320508075688772
563.0,4.0,2.0
564.0,3.0,1.7320508075688772
565.0,3.0,1.7320508075688772
566.0,3.0,1.7320508075688772
567.0,2.0,1.4142135623730951
568.0,1.0,1.0
569.0,0.0,0.0
570.0,4.0,2.0
571.0,3.0,1.7320508075688772
572.0,2.0,1.4142135623730951
573.0,2.0,1.4142135623730951
574.0,2.0,1.4142135623730951
575.0,4.0,2.0
576.0,2.0,1.4142135623730951
577.0,3.0,1.7320508075688772
578.0,0.0,0.0
579.0,2.0,1.4142135623730951
580.0,2.0,1.4142135623730951
581.0,3.0,1.7320508075688772
582.0,2.0,1.4142135623730951
583.0,4.0,2.0
584.0,4.0,2.0
585.0,1.0,1.0
586.0,5.0,2.23606797749979
587.0,3.0,1.7320508075688772
588.0,6.0,2.449489742783178
589.0,1.0,1.0
590.0,3.0,1.7320508075688772
591.0,4.0,2.0
592.0,1.0,1.0
593.0,3.0,1.7320508075688772
594.0,1.0,1.0
595.0,1.0,1.0
596.0,2.0,1.4142135623730951
597.0,4.0,2.0
598.0,2.0,1.4142135623730951
599.0,1.0,1.0
600.0,4.0,2.0
601.0,4.0,2.0
602.0,3.0,1.7320508075688772
603.0,3.0,1.7320508075688772
604.0,1.0,1.0
605.0,4.0,2.0
606.0,4.0,2.0
607.0,3.0,1.7320508075688772
608.0,4.0,2.0
609.0,4.0,2.0
610.0,1.0,1.0
611.0,0.0,0.0
612.0,2.0,1.4142135623730951
613.0,4.0,2.0
614.0,2.0,1.4142135623730951
615.0,3.0,1.7320508075688772
616.0,2.0,1.4142135623730951
617.0,2.0,1.4142135623730951
618.0,3.0,1.7320508075688772
619.0,2.0,1.4142135623730951
620.0,0.0,0.0
621.0,6.0,2.449489742783178
622.0,1.0,1.0
623.0,0.0,0.0
624.0,1.0,1.0
625.0,3.0,1.7320508075688772
626.0,3.0,1.7320508075688772
627.0,1.0,1.0
628.0,3.0,1.7320508075688772
629.0,4.0,2.0
630.0,1.0,1.0
631.0,2.0,1.4142135623730951
632.0,2.0,1.4142135623730951
633.0,3.0,1.7320508075688772
634.0,1.0,1.0
635.0,1.0,1.0
636.0,2.0,1.4142135623730951
637.0,4.0,2.0
638.0,1.0,1.0
639.0,3.0,1.7320508075688772
640.0,4.0,2.0
641.0,3.0,1.7320508075688772
642.0,4.0,2.0
643.0,2.0,1.4142135623730951
644.0,3.0,1.7320508075688772
645.0,12.0,3.4641016151377544
646.0,3.0,1.7320508075688772
647.0,5.0,2.23606797749979
648.0,5.0,2.23606797749979
649.0,3.0,1.7320508075688772
650.0,2.0,1.4142135623730951
651.0,7.0,2.6457513110645907
652.0,4.0,2.0
653.0,0.0,0.0
654.0,1.0,1.0
655.0,2.0,1.4142135623730951
656.0,2.0,1.4142135623730951
657.0,0.0,0.0
658.0,3.0,1.7320508075688772
659.0,3.0,1.7320508075688772
660.0,3.0,1.7320508075688772
661.0,3.0,1.7320508075688772
662.0,3.0,1.7320508075688772
663.0,2.0,1.4142135623730951
664.0,0.0,0.0
665.0,3.0,1.7320508075688772
666.0,3.0,1.7320508075688772
667.0,1.0,1.0
668.0,1.0,1.0
669.0,3.0,1.7320508075688772
670.0,2.0,1.4142135623730951
671.0,2.0,1.4142135623730951
672.0,0.0,0.0
673.0,3.0,1.7320508075688772
674.0,6.0,2.449489742783178
675.0,2.0,1.4142135623730951
676.0,2.0,1.4142135623730951
677.0,1.0,1.0
678.0,3.0,1.7320508075688772
679.0,0.0,0.0
680.0,1.0,1.0
681.0,0.0,0.0
682.0,0.0,0.0
683.0,0.0,0.0
684.0,0.0,0.0
685.0,1.0,1.0
686.0,4.0,2.0
687.0,6.0,2.449489742783178
688.0,2.0,1.4142135623730951
689.0,5.0,2.23606797749979
690.0,3.0,1.7320508075688772
691.0,4.0,2.0
692.0,3.0,1.7320508075688772
693.0,5.0,2.23606797749979
694.0,4.0,2.0
695.0,1.0,1.0
696.0,5.0,2.23606797749979
697.0,0.0,0.0
698.0,4.0,2.0
699.0,2.0,1.4142135623730951
700.0,4.0,2.0
701.0,4.0,2.0
702.0,3.0,1.7320508075688772
703.0,1.0,1.0
704.0,2.0,1.4142135623730951
705.0,5.0,2.23606797749979
706.0,1.0,1.0
707.0,1.0,1.0
708.0,3.0,1.7320508075688772
709.0,3.0,1.7320508075688772
710.0,2.0,1.4142135623730951
711.0,3.0,1.7320508075688772
712.0,1.0,1.0
713.0,0.0,0.0
714.0,5.0,2.23606797749979
715.0,5.0,2.23606797749979
716.0,2.0,1.4142135623730951
717.0,0.0,0.0
718.0,2.0,1.4142135623730951
719.0,4.0,2.0
720.0,1.0,1.0
721.0,7.0,2.6457513110645907
722.0,5.0,2.23606797749979
723.0,2.0,1.4142135623730951
724.0,6.0,2.449489742783178
725.0,2.0,1.4142135623730951
726.0,7.0,2.6457513110645907
727.0,4.0,2.0
728.0,2.0,1.4142135623730951
729.0,6.0,2.449489742783178
730.0,3.0,1.7320508075688772
731.0,1.0,1.0
732.0,2.0,1.4142135623730951
733.0,2.0,1.4142135623730951
734.0,3.0,1.7320508075688772
735.0,4.0,2.0
736.0,2.0,1.4142135623730951
737.0,4.0,2.0
738.0,2.0,1.4142135623730951
739.0,4.0,2.0
740.0,3.0,1.7320508075688772
741.0,4.0,2.0
742.0,2.0,1.4142135623730951
743.0,3.0,1.7320508075688772
744.0,1.0,1.0
745.0,6.0,2.449489742783178
746.0,4.0,2.0
747.0,3.0,1.7320508075688772
748.0,1.0,1.0
749.0,1.0,1.0
750.0,4.0,2.0
751.0,0.0,0.0
752.0,2.0,1.4142135623730951
753.0,1.0,1.0
754.0,1.0,1.0
755.0,2.0,1.4142135623730951
756.0,8.0,2.8284271247461903
757.0,2.0,1.4142135623730951
758.0,5.0,2.23606797749979
759.0,3.0,1.7320508075688772
760.0,2.0,1.4142135623730951
761.0,2.0,1.4142135623730951
762.0,5.0,2.23606797749979
763.0,5.0,2.23606797749979
764.0,4.0,2.0
765.0,3.0,1.7320508075688772
766.0,3.0,1.7320508075688772
767.0,2.0,1.4142135623730951
768.0,2.0,1.4142135623730951
769.0,4.0,2.0
770.0,8.0,2.8284271247461903
771.0,3.0,1.7320508075688772
772.0,2.0,1.4142135623730951
773.0,1.0,1.0
774.0,3.0,1.7320508075688772
775.0,3.0,1.7320508075688772
776.0,6.0,2.449489742783178
777.0,1.0,1.0
778.0,3.0,1.7320508075688772
779.0,4.0,2.0
780.0,2.0,1.4142135623730951
781.0,3.0,1.7320508075688772
782.0,0.0,0.0
783.0,4.0,2.0
784.0,4.0,2.0
785.0,4.0,2.0
786.0,3.0,1.7320508075688772
787.0,3.0,1.7320508075688772
788.0,6.0,2.449489742783178
789.0,3.0,1.7320508075688772
790.0,1.0,1.0
791.0,5.0,2.23606797749979
792.0,1.0,1.0
793.0,4.0,2.0
794.0,4.0,2.0
795.0,3.0,1.7320508075688772
796.0,3.0,1.7320508075688772
797.0,5.0,2.23606797749979
798.0,1.0,1.0
799.0,0.0,0.0
800.0,1.0,1.0
801.0,2.0,1.4142135623730951
802.0,3.0,1.7320508075688772
803.0,2.0,1.4142135623730951
804.0,3.0,1.7320508075688772
805.0,3.0,1.7320508075688772
806.0,1.0,1.0
807.0,0.0,0.0
808.0,6.0,2.449489742783178
809.0,4.0,2.0
810.0,3.0,1.7320508075688772
811.0,4.0,2.0
812.0,4.0,2.0
813.0,7.0,2.6457513110645907
814.0,3.0,1.7320508075688772
815.0,0.0,0.0
816.0,3.0,1.7320508075688772
817.0,5.0,2.23606797749979
818.0,3.0,1.7320508075688772
819.0,0.0,0.0
820.0,3.0,1.7320508075688772
821.0,8.0,2.8284271247461903
822.0,3.0,1.7320508075688772
823.0,0.0,0.0
824.0,0.0,0.0
825.0,3.0,1.7320508075688772
826.0,2.0,1.4142135623730951
827.0,2.0,1.4142135623730951
828.0,2.0,1.4142135623730951
829.0,1.0,1.0
830.0,2.0,1.4142135623730951
831.0,4.0,2.0
832.0,3.0,1.7320508075688772
833.0,2.0,1.4142135623730951
834.0,2.0,1.4142135623730951
835.0,3.0,1.7320508075688772
836.0,3.0,1.7320508075688772
837.0,2.0,1.4142135623730951
838.0,3.0,1.7320508075688772
839.0,2.0,1.4142135623730951
840.0,5.0,2.23606797749979
841.0,7.0,2.6457513110645907
842.0,1.0,1.0
843.0,3.0,1.7320508075688772
844.0,4.0,2.0
845.0,8.0,2.8284271247461903
846.0,5.0,2.23606797749979
847.0,3.0,1.7320508075688772
848.0,0.0,0.0
849.0,5.0,2.23606797749979
850.0,1.0,1.0
851.0,3.0,1.7320508075688772
852.0,1.0,1.0
853.0,4.0,2.0
854.0,2.0,1.4142135623730951
855.0,1.0,1.0
856.0,0.0,0.0
857.0,1.0,1.0
858.0,1.0,1.0
859.0,3.0,1.7320508075688772
860.0,2.0,1.4142135623730951
861.0,3.0,1.7320508075688772
862.0,3.0,1.7320508075688772
863.0,4.0,2.0
864.0,3.0,1.7320508075688772
865.0,1.0,1.0
866.0,1.0,1.0
867.0,1.0,1.0
868.0,1.0,1.0
869.0,8.0,2.8284271247461903
870.0,5.0,2.23606797749979
871.0,1.0,1.0
872.0,4.0,2.0
873.0,4.0,2.0
874.0,2.0,1.4142135623730951
875.0,3.0,1.7320508075688772
876.0,6.0,2.449489742783178
877.0,4.0,2.0
878.0,2.0,1.4142135623730951
879.0,2.0,1.4142135623730951
880.0,3.0,1.7320508075688772
881.0,1.0,1.0
882.0,6.0,2.449489742783178
883.0,3.0,1.7320508075688772
884.0,0.0,0.0
885.0,3.0,1.7320508075688772
886.0,5.0,2.23606797749979
887.0,1.0,1.0
888.0,4.0,2.0
889.0,1.0,1.0
890.0,7.0,2.6457513110645907
891.0,5.0,2.23606797749979
892.0,4.0,2.0
893.0,1.0,1.0
894.0,2.0,1.4142135623730951
895.0,2.0,1.4142135623730951
896.0,3.0,1.7320508075688772
897.0,1.0,1.0
898.0,0.0,0.0
899.0,5.0,2.23606797749979
900.0,5.0,2.23606797749979
901.0,3.0,1.7320508075688772
902.0,2.0,1.4142135623730951
903.0,1.0,1.0
904.0,2.0,1.4142135623730951
905.0,4.0,2.0
906.0,1.0,1.0
907.0,3.0,1.7320508075688772
908.0,4.0,2.0
909.0,1.0,1.0
910.0,1.0,1.0
911.0,3.0,1.7320508075688772
912.0,2.0,1.4142135623730951
913.0,0.0,0.0
914.0,2.0,1.4142135623730951
915.0,1.0,1.0
916.0,6.0,2.449489742783178
917.0,1.0,1.0
918.0,3.0,1.7320508075688772
919.0,1.0,1.0
920.0,4.0,2.0
921.0,3.0,1.7320508075688772
922.0,3.0,1.7320508075688772
923.0,3.0,1.7320508075688772
924.0,0.0,0.0
925.0,3.0,1.7320508075688772
