PYROEXPORT HEADER
RootFile,/Users/hperrey/TaggedNeutrons/Data/Data642.root
HistTitle,TDC c1_5_2
XAxis,
YAxis,
NBins,2048
DATA
lower bin edge,bin content,bin error
103.0,6.0,2.449489742783178
104.0,6.0,2.449489742783178
105.0,4.0,2.0
106.0,6.0,2.449489742783178
107.0,6.0,2.449489742783178
108.0,2.0,1.4142135623730951
109.0,3.0,1.7320508075688772
110.0,2.0,1.4142135623730951
111.0,3.0,1.7320508075688772
112.0,3.0,1.7320508075688772
113.0,7.0,2.6457513110645907
114.0,5.0,2.23606797749979
115.0,4.0,2.0
116.0,3.0,1.7320508075688772
117.0,5.0,2.23606797749979
118.0,8.0,2.8284271247461903
119.0,1.0,1.0
120.0,2.0,1.4142135623730951
121.0,3.0,1.7320508075688772
122.0,2.0,1.4142135623730951
123.0,4.0,2.0
124.0,9.0,3.0
125.0,3.0,1.7320508075688772
126.0,7.0,2.6457513110645907
127.0,8.0,2.8284271247461903
128.0,7.0,2.6457513110645907
129.0,7.0,2.6457513110645907
130.0,4.0,2.0
131.0,3.0,1.7320508075688772
132.0,5.0,2.23606797749979
133.0,4.0,2.0
134.0,4.0,2.0
135.0,6.0,2.449489742783178
136.0,9.0,3.0
137.0,3.0,1.7320508075688772
138.0,4.0,2.0
139.0,8.0,2.8284271247461903
140.0,8.0,2.8284271247461903
141.0,5.0,2.23606797749979
142.0,8.0,2.8284271247461903
143.0,7.0,2.6457513110645907
144.0,8.0,2.8284271247461903
145.0,4.0,2.0
146.0,5.0,2.23606797749979
147.0,7.0,2.6457513110645907
148.0,0.0,0.0
149.0,5.0,2.23606797749979
150.0,3.0,1.7320508075688772
151.0,4.0,2.0
152.0,5.0,2.23606797749979
153.0,4.0,2.0
154.0,3.0,1.7320508075688772
155.0,8.0,2.8284271247461903
156.0,5.0,2.23606797749979
157.0,2.0,1.4142135623730951
158.0,6.0,2.449489742783178
159.0,5.0,2.23606797749979
160.0,4.0,2.0
161.0,7.0,2.6457513110645907
162.0,6.0,2.449489742783178
163.0,5.0,2.23606797749979
164.0,5.0,2.23606797749979
165.0,7.0,2.6457513110645907
166.0,8.0,2.8284271247461903
167.0,8.0,2.8284271247461903
168.0,2.0,1.4142135623730951
169.0,4.0,2.0
170.0,9.0,3.0
171.0,2.0,1.4142135623730951
172.0,4.0,2.0
173.0,4.0,2.0
174.0,9.0,3.0
175.0,4.0,2.0
176.0,3.0,1.7320508075688772
177.0,3.0,1.7320508075688772
178.0,5.0,2.23606797749979
179.0,6.0,2.449489742783178
180.0,7.0,2.6457513110645907
181.0,2.0,1.4142135623730951
182.0,2.0,1.4142135623730951
183.0,7.0,2.6457513110645907
184.0,7.0,2.6457513110645907
185.0,3.0,1.7320508075688772
186.0,6.0,2.449489742783178
187.0,6.0,2.449489742783178
188.0,2.0,1.4142135623730951
189.0,7.0,2.6457513110645907
190.0,4.0,2.0
191.0,11.0,3.3166247903554
192.0,6.0,2.449489742783178
193.0,5.0,2.23606797749979
194.0,6.0,2.449489742783178
195.0,5.0,2.23606797749979
196.0,4.0,2.0
197.0,5.0,2.23606797749979
198.0,8.0,2.8284271247461903
199.0,8.0,2.8284271247461903
200.0,4.0,2.0
201.0,3.0,1.7320508075688772
202.0,7.0,2.6457513110645907
203.0,4.0,2.0
204.0,7.0,2.6457513110645907
205.0,7.0,2.6457513110645907
206.0,0.0,0.0
207.0,5.0,2.23606797749979
208.0,4.0,2.0
209.0,4.0,2.0
210.0,8.0,2.8284271247461903
211.0,9.0,3.0
212.0,2.0,1.4142135623730951
213.0,7.0,2.6457513110645907
214.0,7.0,2.6457513110645907
215.0,6.0,2.449489742783178
216.0,4.0,2.0
217.0,7.0,2.6457513110645907
218.0,5.0,2.23606797749979
219.0,4.0,2.0
220.0,2.0,1.4142135623730951
221.0,5.0,2.23606797749979
222.0,5.0,2.23606797749979
223.0,2.0,1.4142135623730951
224.0,2.0,1.4142135623730951
225.0,4.0,2.0
226.0,7.0,2.6457513110645907
227.0,5.0,2.23606797749979
228.0,5.0,2.23606797749979
229.0,8.0,2.8284271247461903
230.0,5.0,2.23606797749979
231.0,5.0,2.23606797749979
232.0,6.0,2.449489742783178
233.0,4.0,2.0
234.0,4.0,2.0
235.0,2.0,1.4142135623730951
236.0,5.0,2.23606797749979
237.0,4.0,2.0
238.0,5.0,2.23606797749979
239.0,5.0,2.23606797749979
240.0,3.0,1.7320508075688772
241.0,3.0,1.7320508075688772
242.0,1.0,1.0
243.0,2.0,1.4142135623730951
244.0,1.0,1.0
245.0,3.0,1.7320508075688772
246.0,5.0,2.23606797749979
247.0,0.0,0.0
248.0,4.0,2.0
249.0,3.0,1.7320508075688772
250.0,3.0,1.7320508075688772
251.0,6.0,2.449489742783178
252.0,5.0,2.23606797749979
253.0,0.0,0.0
254.0,10.0,3.1622776601683795
255.0,5.0,2.23606797749979
256.0,5.0,2.23606797749979
257.0,3.0,1.7320508075688772
258.0,4.0,2.0
259.0,4.0,2.0
260.0,2.0,1.4142135623730951
261.0,10.0,3.1622776601683795
262.0,8.0,2.8284271247461903
263.0,4.0,2.0
264.0,4.0,2.0
265.0,3.0,1.7320508075688772
266.0,8.0,2.8284271247461903
267.0,7.0,2.6457513110645907
268.0,2.0,1.4142135623730951
269.0,1.0,1.0
270.0,7.0,2.6457513110645907
271.0,4.0,2.0
272.0,0.0,0.0
273.0,4.0,2.0
274.0,6.0,2.449489742783178
275.0,9.0,3.0
276.0,4.0,2.0
277.0,2.0,1.4142135623730951
278.0,1.0,1.0
279.0,3.0,1.7320508075688772
280.0,7.0,2.6457513110645907
281.0,4.0,2.0
282.0,3.0,1.7320508075688772
283.0,3.0,1.7320508075688772
284.0,3.0,1.7320508075688772
285.0,4.0,2.0
286.0,6.0,2.449489742783178
287.0,2.0,1.4142135623730951
288.0,9.0,3.0
289.0,4.0,2.0
290.0,7.0,2.6457513110645907
291.0,5.0,2.23606797749979
292.0,5.0,2.23606797749979
293.0,4.0,2.0
294.0,4.0,2.0
295.0,3.0,1.7320508075688772
296.0,4.0,2.0
297.0,5.0,2.23606797749979
298.0,6.0,2.449489742783178
299.0,3.0,1.7320508075688772
300.0,4.0,2.0
301.0,7.0,2.6457513110645907
302.0,1.0,1.0
303.0,4.0,2.0
304.0,5.0,2.23606797749979
305.0,2.0,1.4142135623730951
306.0,6.0,2.449489742783178
307.0,6.0,2.449489742783178
308.0,5.0,2.23606797749979
309.0,4.0,2.0
310.0,4.0,2.0
311.0,5.0,2.23606797749979
312.0,4.0,2.0
313.0,8.0,2.8284271247461903
314.0,7.0,2.6457513110645907
315.0,11.0,3.3166247903554
316.0,4.0,2.0
317.0,4.0,2.0
318.0,1.0,1.0
319.0,7.0,2.6457513110645907
320.0,4.0,2.0
321.0,5.0,2.23606797749979
322.0,7.0,2.6457513110645907
323.0,4.0,2.0
324.0,5.0,2.23606797749979
325.0,7.0,2.6457513110645907
326.0,5.0,2.23606797749979
327.0,5.0,2.23606797749979
328.0,1.0,1.0
329.0,6.0,2.449489742783178
330.0,8.0,2.8284271247461903
331.0,9.0,3.0
332.0,4.0,2.0
333.0,2.0,1.4142135623730951
334.0,4.0,2.0
335.0,2.0,1.4142135623730951
336.0,3.0,1.7320508075688772
337.0,10.0,3.1622776601683795
338.0,4.0,2.0
339.0,3.0,1.7320508075688772
340.0,4.0,2.0
341.0,2.0,1.4142135623730951
342.0,2.0,1.4142135623730951
343.0,2.0,1.4142135623730951
344.0,5.0,2.23606797749979
345.0,2.0,1.4142135623730951
346.0,9.0,3.0
347.0,3.0,1.7320508075688772
348.0,3.0,1.7320508075688772
349.0,4.0,2.0
350.0,1.0,1.0
351.0,5.0,2.23606797749979
352.0,6.0,2.449489742783178
353.0,8.0,2.8284271247461903
354.0,3.0,1.7320508075688772
355.0,7.0,2.6457513110645907
356.0,3.0,1.7320508075688772
357.0,3.0,1.7320508075688772
358.0,7.0,2.6457513110645907
359.0,5.0,2.23606797749979
360.0,1.0,1.0
361.0,1.0,1.0
362.0,6.0,2.449489742783178
363.0,8.0,2.8284271247461903
364.0,2.0,1.4142135623730951
365.0,7.0,2.6457513110645907
366.0,5.0,2.23606797749979
367.0,7.0,2.6457513110645907
368.0,3.0,1.7320508075688772
369.0,4.0,2.0
370.0,2.0,1.4142135623730951
371.0,7.0,2.6457513110645907
372.0,2.0,1.4142135623730951
373.0,4.0,2.0
374.0,8.0,2.8284271247461903
375.0,5.0,2.23606797749979
376.0,3.0,1.7320508075688772
377.0,13.0,3.605551275463989
378.0,3.0,1.7320508075688772
379.0,1.0,1.0
380.0,3.0,1.7320508075688772
381.0,0.0,0.0
382.0,1.0,1.0
383.0,5.0,2.23606797749979
384.0,1.0,1.0
385.0,4.0,2.0
386.0,3.0,1.7320508075688772
387.0,1.0,1.0
388.0,5.0,2.23606797749979
389.0,4.0,2.0
390.0,5.0,2.23606797749979
391.0,5.0,2.23606797749979
392.0,4.0,2.0
393.0,5.0,2.23606797749979
394.0,2.0,1.4142135623730951
395.0,3.0,1.7320508075688772
396.0,6.0,2.449489742783178
397.0,3.0,1.7320508075688772
398.0,6.0,2.449489742783178
399.0,9.0,3.0
400.0,4.0,2.0
401.0,6.0,2.449489742783178
402.0,4.0,2.0
403.0,3.0,1.7320508075688772
404.0,2.0,1.4142135623730951
405.0,5.0,2.23606797749979
406.0,9.0,3.0
407.0,2.0,1.4142135623730951
408.0,3.0,1.7320508075688772
409.0,3.0,1.7320508075688772
410.0,4.0,2.0
411.0,3.0,1.7320508075688772
412.0,5.0,2.23606797749979
413.0,5.0,2.23606797749979
414.0,3.0,1.7320508075688772
415.0,7.0,2.6457513110645907
416.0,6.0,2.449489742783178
417.0,3.0,1.7320508075688772
418.0,6.0,2.449489742783178
419.0,3.0,1.7320508075688772
420.0,2.0,1.4142135623730951
421.0,2.0,1.4142135623730951
422.0,5.0,2.23606797749979
423.0,6.0,2.449489742783178
424.0,3.0,1.7320508075688772
425.0,8.0,2.8284271247461903
426.0,8.0,2.8284271247461903
427.0,2.0,1.4142135623730951
428.0,5.0,2.23606797749979
429.0,2.0,1.4142135623730951
430.0,8.0,2.8284271247461903
431.0,6.0,2.449489742783178
432.0,6.0,2.449489742783178
433.0,2.0,1.4142135623730951
434.0,8.0,2.8284271247461903
435.0,4.0,2.0
436.0,3.0,1.7320508075688772
437.0,5.0,2.23606797749979
438.0,4.0,2.0
439.0,6.0,2.449489742783178
440.0,5.0,2.23606797749979
441.0,9.0,3.0
442.0,4.0,2.0
443.0,4.0,2.0
444.0,4.0,2.0
445.0,3.0,1.7320508075688772
446.0,3.0,1.7320508075688772
447.0,2.0,1.4142135623730951
448.0,2.0,1.4142135623730951
449.0,4.0,2.0
450.0,4.0,2.0
451.0,9.0,3.0
452.0,7.0,2.6457513110645907
453.0,4.0,2.0
454.0,6.0,2.449489742783178
455.0,6.0,2.449489742783178
456.0,6.0,2.449489742783178
457.0,4.0,2.0
458.0,4.0,2.0
459.0,8.0,2.8284271247461903
460.0,2.0,1.4142135623730951
461.0,4.0,2.0
462.0,8.0,2.8284271247461903
463.0,3.0,1.7320508075688772
464.0,8.0,2.8284271247461903
465.0,2.0,1.4142135623730951
466.0,7.0,2.6457513110645907
467.0,5.0,2.23606797749979
468.0,6.0,2.449489742783178
469.0,6.0,2.449489742783178
470.0,8.0,2.8284271247461903
471.0,8.0,2.8284271247461903
472.0,2.0,1.4142135623730951
473.0,4.0,2.0
474.0,9.0,3.0
475.0,6.0,2.449489742783178
476.0,10.0,3.1622776601683795
477.0,4.0,2.0
478.0,6.0,2.449489742783178
479.0,7.0,2.6457513110645907
480.0,5.0,2.23606797749979
481.0,3.0,1.7320508075688772
482.0,5.0,2.23606797749979
483.0,6.0,2.449489742783178
484.0,4.0,2.0
485.0,4.0,2.0
486.0,8.0,2.8284271247461903
487.0,3.0,1.7320508075688772
488.0,9.0,3.0
489.0,2.0,1.4142135623730951
490.0,3.0,1.7320508075688772
491.0,3.0,1.7320508075688772
492.0,8.0,2.8284271247461903
493.0,3.0,1.7320508075688772
494.0,4.0,2.0
495.0,3.0,1.7320508075688772
496.0,8.0,2.8284271247461903
497.0,6.0,2.449489742783178
498.0,1.0,1.0
499.0,3.0,1.7320508075688772
500.0,6.0,2.449489742783178
501.0,6.0,2.449489742783178
502.0,7.0,2.6457513110645907
503.0,3.0,1.7320508075688772
504.0,6.0,2.449489742783178
505.0,5.0,2.23606797749979
506.0,5.0,2.23606797749979
507.0,7.0,2.6457513110645907
508.0,7.0,2.6457513110645907
509.0,1.0,1.0
510.0,8.0,2.8284271247461903
511.0,2.0,1.4142135623730951
512.0,2.0,1.4142135623730951
513.0,4.0,2.0
514.0,5.0,2.23606797749979
515.0,6.0,2.449489742783178
516.0,1.0,1.0
517.0,3.0,1.7320508075688772
518.0,2.0,1.4142135623730951
519.0,6.0,2.449489742783178
520.0,7.0,2.6457513110645907
521.0,8.0,2.8284271247461903
522.0,3.0,1.7320508075688772
523.0,2.0,1.4142135623730951
524.0,4.0,2.0
525.0,8.0,2.8284271247461903
526.0,10.0,3.1622776601683795
527.0,6.0,2.449489742783178
528.0,6.0,2.449489742783178
529.0,8.0,2.8284271247461903
530.0,2.0,1.4142135623730951
531.0,2.0,1.4142135623730951
532.0,6.0,2.449489742783178
533.0,4.0,2.0
534.0,6.0,2.449489742783178
535.0,9.0,3.0
536.0,6.0,2.449489742783178
537.0,6.0,2.449489742783178
538.0,7.0,2.6457513110645907
539.0,3.0,1.7320508075688772
540.0,3.0,1.7320508075688772
541.0,3.0,1.7320508075688772
542.0,3.0,1.7320508075688772
543.0,3.0,1.7320508075688772
544.0,3.0,1.7320508075688772
545.0,7.0,2.6457513110645907
546.0,5.0,2.23606797749979
547.0,5.0,2.23606797749979
548.0,5.0,2.23606797749979
549.0,4.0,2.0
550.0,2.0,1.4142135623730951
551.0,4.0,2.0
552.0,7.0,2.6457513110645907
553.0,4.0,2.0
554.0,11.0,3.3166247903554
555.0,6.0,2.449489742783178
556.0,8.0,2.8284271247461903
557.0,5.0,2.23606797749979
558.0,4.0,2.0
559.0,5.0,2.23606797749979
560.0,3.0,1.7320508075688772
561.0,7.0,2.6457513110645907
562.0,5.0,2.23606797749979
563.0,2.0,1.4142135623730951
564.0,4.0,2.0
565.0,7.0,2.6457513110645907
566.0,9.0,3.0
567.0,4.0,2.0
568.0,6.0,2.449489742783178
569.0,4.0,2.0
570.0,5.0,2.23606797749979
571.0,2.0,1.4142135623730951
572.0,4.0,2.0
573.0,5.0,2.23606797749979
574.0,3.0,1.7320508075688772
575.0,11.0,3.3166247903554
576.0,4.0,2.0
577.0,6.0,2.449489742783178
578.0,4.0,2.0
579.0,4.0,2.0
580.0,3.0,1.7320508075688772
581.0,0.0,0.0
582.0,7.0,2.6457513110645907
583.0,8.0,2.8284271247461903
584.0,6.0,2.449489742783178
585.0,5.0,2.23606797749979
586.0,3.0,1.7320508075688772
587.0,3.0,1.7320508075688772
588.0,5.0,2.23606797749979
589.0,5.0,2.23606797749979
590.0,3.0,1.7320508075688772
591.0,4.0,2.0
592.0,4.0,2.0
593.0,5.0,2.23606797749979
594.0,7.0,2.6457513110645907
595.0,6.0,2.449489742783178
596.0,3.0,1.7320508075688772
597.0,1.0,1.0
598.0,5.0,2.23606797749979
599.0,8.0,2.8284271247461903
600.0,4.0,2.0
601.0,3.0,1.7320508075688772
602.0,5.0,2.23606797749979
603.0,3.0,1.7320508075688772
604.0,3.0,1.7320508075688772
605.0,5.0,2.23606797749979
606.0,3.0,1.7320508075688772
607.0,5.0,2.23606797749979
608.0,2.0,1.4142135623730951
609.0,6.0,2.449489742783178
610.0,7.0,2.6457513110645907
611.0,5.0,2.23606797749979
612.0,7.0,2.6457513110645907
613.0,5.0,2.23606797749979
614.0,5.0,2.23606797749979
615.0,5.0,2.23606797749979
616.0,2.0,1.4142135623730951
617.0,4.0,2.0
618.0,6.0,2.449489742783178
619.0,4.0,2.0
620.0,7.0,2.6457513110645907
621.0,5.0,2.23606797749979
622.0,6.0,2.449489742783178
623.0,1.0,1.0
624.0,4.0,2.0
625.0,6.0,2.449489742783178
626.0,6.0,2.449489742783178
627.0,2.0,1.4142135623730951
628.0,3.0,1.7320508075688772
629.0,7.0,2.6457513110645907
630.0,13.0,3.605551275463989
631.0,8.0,2.8284271247461903
632.0,2.0,1.4142135623730951
633.0,4.0,2.0
634.0,7.0,2.6457513110645907
635.0,3.0,1.7320508075688772
636.0,6.0,2.449489742783178
637.0,2.0,1.4142135623730951
638.0,4.0,2.0
639.0,3.0,1.7320508075688772
640.0,4.0,2.0
641.0,5.0,2.23606797749979
642.0,7.0,2.6457513110645907
643.0,3.0,1.7320508075688772
644.0,4.0,2.0
645.0,3.0,1.7320508075688772
646.0,7.0,2.6457513110645907
647.0,5.0,2.23606797749979
648.0,7.0,2.6457513110645907
649.0,6.0,2.449489742783178
650.0,2.0,1.4142135623730951
651.0,4.0,2.0
652.0,5.0,2.23606797749979
653.0,6.0,2.449489742783178
654.0,7.0,2.6457513110645907
655.0,6.0,2.449489742783178
656.0,5.0,2.23606797749979
657.0,4.0,2.0
658.0,3.0,1.7320508075688772
659.0,8.0,2.8284271247461903
660.0,3.0,1.7320508075688772
661.0,12.0,3.4641016151377544
662.0,5.0,2.23606797749979
663.0,1.0,1.0
664.0,5.0,2.23606797749979
665.0,1.0,1.0
666.0,3.0,1.7320508075688772
667.0,6.0,2.449489742783178
668.0,3.0,1.7320508075688772
669.0,2.0,1.4142135623730951
670.0,1.0,1.0
671.0,5.0,2.23606797749979
672.0,4.0,2.0
673.0,3.0,1.7320508075688772
674.0,5.0,2.23606797749979
675.0,5.0,2.23606797749979
676.0,5.0,2.23606797749979
677.0,9.0,3.0
678.0,3.0,1.7320508075688772
679.0,7.0,2.6457513110645907
680.0,4.0,2.0
681.0,5.0,2.23606797749979
682.0,8.0,2.8284271247461903
683.0,4.0,2.0
684.0,4.0,2.0
685.0,6.0,2.449489742783178
686.0,7.0,2.6457513110645907
687.0,7.0,2.6457513110645907
688.0,5.0,2.23606797749979
689.0,5.0,2.23606797749979
690.0,10.0,3.1622776601683795
691.0,6.0,2.449489742783178
692.0,4.0,2.0
693.0,3.0,1.7320508075688772
694.0,7.0,2.6457513110645907
695.0,4.0,2.0
696.0,4.0,2.0
697.0,3.0,1.7320508075688772
698.0,7.0,2.6457513110645907
699.0,3.0,1.7320508075688772
700.0,3.0,1.7320508075688772
701.0,3.0,1.7320508075688772
702.0,2.0,1.4142135623730951
703.0,3.0,1.7320508075688772
704.0,5.0,2.23606797749979
705.0,3.0,1.7320508075688772
706.0,2.0,1.4142135623730951
707.0,4.0,2.0
708.0,3.0,1.7320508075688772
709.0,6.0,2.449489742783178
710.0,3.0,1.7320508075688772
711.0,5.0,2.23606797749979
712.0,5.0,2.23606797749979
713.0,4.0,2.0
714.0,7.0,2.6457513110645907
715.0,2.0,1.4142135623730951
716.0,2.0,1.4142135623730951
717.0,3.0,1.7320508075688772
718.0,5.0,2.23606797749979
719.0,6.0,2.449489742783178
720.0,6.0,2.449489742783178
721.0,3.0,1.7320508075688772
722.0,8.0,2.8284271247461903
723.0,1.0,1.0
724.0,6.0,2.449489742783178
725.0,5.0,2.23606797749979
726.0,7.0,2.6457513110645907
727.0,3.0,1.7320508075688772
728.0,5.0,2.23606797749979
729.0,3.0,1.7320508075688772
730.0,7.0,2.6457513110645907
731.0,8.0,2.8284271247461903
732.0,2.0,1.4142135623730951
733.0,3.0,1.7320508075688772
734.0,5.0,2.23606797749979
735.0,6.0,2.449489742783178
736.0,5.0,2.23606797749979
737.0,4.0,2.0
738.0,7.0,2.6457513110645907
739.0,5.0,2.23606797749979
740.0,5.0,2.23606797749979
741.0,2.0,1.4142135623730951
742.0,2.0,1.4142135623730951
743.0,4.0,2.0
744.0,2.0,1.4142135623730951
745.0,6.0,2.449489742783178
746.0,5.0,2.23606797749979
747.0,2.0,1.4142135623730951
748.0,8.0,2.8284271247461903
749.0,4.0,2.0
750.0,9.0,3.0
751.0,2.0,1.4142135623730951
752.0,5.0,2.23606797749979
753.0,5.0,2.23606797749979
754.0,5.0,2.23606797749979
755.0,6.0,2.449489742783178
756.0,6.0,2.449489742783178
757.0,3.0,1.7320508075688772
758.0,4.0,2.0
759.0,5.0,2.23606797749979
760.0,4.0,2.0
761.0,4.0,2.0
762.0,6.0,2.449489742783178
763.0,5.0,2.23606797749979
764.0,8.0,2.8284271247461903
765.0,3.0,1.7320508075688772
766.0,4.0,2.0
767.0,9.0,3.0
768.0,5.0,2.23606797749979
769.0,4.0,2.0
770.0,5.0,2.23606797749979
771.0,3.0,1.7320508075688772
772.0,7.0,2.6457513110645907
773.0,8.0,2.8284271247461903
774.0,5.0,2.23606797749979
775.0,4.0,2.0
776.0,7.0,2.6457513110645907
777.0,3.0,1.7320508075688772
778.0,7.0,2.6457513110645907
779.0,2.0,1.4142135623730951
780.0,2.0,1.4142135623730951
781.0,6.0,2.449489742783178
782.0,3.0,1.7320508075688772
783.0,4.0,2.0
784.0,3.0,1.7320508075688772
785.0,7.0,2.6457513110645907
786.0,1.0,1.0
787.0,7.0,2.6457513110645907
788.0,4.0,2.0
789.0,0.0,0.0
790.0,6.0,2.449489742783178
791.0,6.0,2.449489742783178
792.0,3.0,1.7320508075688772
793.0,5.0,2.23606797749979
794.0,4.0,2.0
795.0,5.0,2.23606797749979
796.0,8.0,2.8284271247461903
797.0,3.0,1.7320508075688772
798.0,1.0,1.0
799.0,5.0,2.23606797749979
800.0,6.0,2.449489742783178
801.0,4.0,2.0
802.0,7.0,2.6457513110645907
803.0,7.0,2.6457513110645907
804.0,1.0,1.0
805.0,9.0,3.0
806.0,4.0,2.0
807.0,5.0,2.23606797749979
808.0,4.0,2.0
809.0,6.0,2.449489742783178
810.0,5.0,2.23606797749979
811.0,3.0,1.7320508075688772
812.0,4.0,2.0
813.0,8.0,2.8284271247461903
814.0,9.0,3.0
815.0,9.0,3.0
816.0,3.0,1.7320508075688772
817.0,5.0,2.23606797749979
818.0,3.0,1.7320508075688772
819.0,6.0,2.449489742783178
820.0,3.0,1.7320508075688772
821.0,3.0,1.7320508075688772
822.0,9.0,3.0
823.0,5.0,2.23606797749979
824.0,5.0,2.23606797749979
825.0,4.0,2.0
826.0,3.0,1.7320508075688772
827.0,5.0,2.23606797749979
828.0,2.0,1.4142135623730951
829.0,6.0,2.449489742783178
830.0,5.0,2.23606797749979
831.0,7.0,2.6457513110645907
832.0,2.0,1.4142135623730951
833.0,6.0,2.449489742783178
834.0,6.0,2.449489742783178
835.0,11.0,3.3166247903554
836.0,7.0,2.6457513110645907
837.0,5.0,2.23606797749979
838.0,3.0,1.7320508075688772
839.0,9.0,3.0
840.0,2.0,1.4142135623730951
841.0,2.0,1.4142135623730951
842.0,5.0,2.23606797749979
843.0,5.0,2.23606797749979
844.0,2.0,1.4142135623730951
845.0,1.0,1.0
846.0,5.0,2.23606797749979
847.0,2.0,1.4142135623730951
848.0,5.0,2.23606797749979
849.0,5.0,2.23606797749979
850.0,6.0,2.449489742783178
851.0,3.0,1.7320508075688772
852.0,8.0,2.8284271247461903
853.0,2.0,1.4142135623730951
854.0,2.0,1.4142135623730951
855.0,1.0,1.0
856.0,8.0,2.8284271247461903
857.0,4.0,2.0
858.0,3.0,1.7320508075688772
859.0,2.0,1.4142135623730951
860.0,1.0,1.0
861.0,4.0,2.0
862.0,2.0,1.4142135623730951
863.0,5.0,2.23606797749979
864.0,0.0,0.0
865.0,2.0,1.4142135623730951
866.0,1.0,1.0
867.0,5.0,2.23606797749979
868.0,9.0,3.0
869.0,7.0,2.6457513110645907
870.0,6.0,2.449489742783178
871.0,1.0,1.0
872.0,9.0,3.0
873.0,2.0,1.4142135623730951
874.0,4.0,2.0
875.0,6.0,2.449489742783178
876.0,5.0,2.23606797749979
877.0,4.0,2.0
878.0,1.0,1.0
879.0,4.0,2.0
880.0,8.0,2.8284271247461903
881.0,6.0,2.449489742783178
882.0,6.0,2.449489742783178
883.0,4.0,2.0
884.0,10.0,3.1622776601683795
885.0,5.0,2.23606797749979
886.0,5.0,2.23606797749979
887.0,3.0,1.7320508075688772
888.0,9.0,3.0
889.0,8.0,2.8284271247461903
890.0,3.0,1.7320508075688772
891.0,3.0,1.7320508075688772
892.0,2.0,1.4142135623730951
893.0,3.0,1.7320508075688772
